"Dia da semana","Inscritos no turno","Curso","Unidade Curricular","Turno","Lotação da sala","Turma","Sala atribuída à aula","Hora início da aula","Hora fim da aula","Data da aula"
"Qua","28","LE","Estatística","L0104TP05","50","EB2","1,00E+02","13:00:00","14:30:00","09/11/2022"
"Qua","28","LE","Estatística","L0104TP05","50","EB2","1,00E+02","13:00:00","14:30:00","02/11/2022"
"Qua","28","LE","Estatística","L0104TP05","50","EB2","1,00E+02","13:00:00","14:30:00","26/10/2022"
"Qua","28","LE","Estatística","L0104TP05","50","EB2","1,00E+02","13:00:00","14:30:00","19/10/2022"
"Qua","28","LE","Estatística","L0104TP05","50","EB2","1,00E+02","13:00:00","14:30:00","12/10/2022"
"Qua","28","LE","Estatística","L0104TP05","50","EB2","2,00E+07","13:00:00","14:30:00","28/09/2022"
"Qua","28","LE","Estatística","L0104TP05","50","EB2","1,00E+02","13:00:00","14:30:00","21/09/2022"
"Qua","28","LE","Estatística","L0104TP05","50","EB2","1,00E+02","13:00:00","14:30:00","14/09/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","06/12/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","29/11/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","22/11/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","15/11/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","08/11/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","25/10/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","18/10/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","11/10/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","14:30:00","16:00:00","04/10/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","20","EI-A9, EI-A12, EI-A11, EI-A10","D1.10","14:30:00","16:00:00","27/09/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","20","EI-A9, EI-A12, EI-A11, EI-A10","D1.03","14:30:00","16:00:00","20/09/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","06/12/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","29/11/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","22/11/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","15/11/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","08/11/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","25/10/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","18/10/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","11/10/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","50","EI-A9, EI-A12, EI-A11, EI-A10","D1.09","16:00:00","17:30:00","04/10/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","20","EI-A9, EI-A12, EI-A11, EI-A10","D1.10","16:00:00","17:30:00","27/09/2022"
"Ter","40","LETI, LEI, LEI-PL, LIGE, LIGE-PL","Introdução à Programação","L0782PL15","20","EI-A9, EI-A12, EI-A11, EI-A10","D1.03","16:00:00","17:30:00","20/09/2022"
"Qui","44","MIA","Gestão de Projeto e de Obra","GPOTP02","41","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","0S01","11:00:00","12:30:00","20/10/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","41","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","0S02","11:00:00","12:30:00","25/10/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","41","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","0S02","11:00:00","12:30:00","11/10/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","50","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","2,00E+05","14:30:00","16:00:00","13/12/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","50","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","2,00E+05","14:30:00","16:00:00","06/12/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","50","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","2,00E+05","14:30:00","16:00:00","29/11/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","50","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","2,00E+05","14:30:00","16:00:00","22/11/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","50","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","2,00E+05","14:30:00","16:00:00","15/11/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","50","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","2,00E+05","14:30:00","16:00:00","08/11/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","50","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","2,00E+05","14:30:00","16:00:00","27/09/2022"
"Ter","44","MIA","Gestão de Projeto e de Obra","GPOTP02","50","ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1","2,00E+05","14:30:00","16:00:00","20/09/2022"
"Ter","30","LETI","Modulação e Codificação","L0787PL02","35","ET-C6, ET-C5","C6.06","14:30:00","16:00:00","06/12/2022"
"Ter","30","LETI","Modulação e Codificação","L0787PL02","35","ET-C6, ET-C5","C6.06","14:30:00","16:00:00","29/11/2022"
"Ter","30","LETI","Modulação e Codificação","L0787PL02","35","ET-C6, ET-C5","C6.06","14:30:00","16:00:00","22/11/2022"
"Ter","30","LETI","Modulação e Codificação","L0787PL02","35","ET-C6, ET-C5","C6.06","14:30:00","16:00:00","15/11/2022"
"Ter","30","LETI","Modulação e Codificação","L0787PL02","35","ET-C6, ET-C5","C6.06","16:00:00","17:30:00","06/12/2022"
"Ter","30","LETI","Modulação e Codificação","L0787PL02","35","ET-C6, ET-C5","C6.06","16:00:00","17:30:00","29/11/2022"
"Ter","30","LETI","Modulação e Codificação","L0787PL02","35","ET-C6, ET-C5","C6.06","16:00:00","17:30:00","22/11/2022"
"Ter","30","LETI","Modulação e Codificação","L0787PL02","35","ET-C6, ET-C5","C6.06","16:00:00","17:30:00","15/11/2022"
"Ter","40","LG","Gestão Integrada das Operações","02031TP05","80","GC2","C6.10","11:00:00","12:30:00","29/11/2022"
"Ter","40","LG","Gestão Integrada das Operações","02031TP05","80","GC2","C6.10","11:00:00","12:30:00","22/11/2022"
"Ter","40","LG","Gestão Integrada das Operações","02031TP05","80","GC2","C6.10","11:00:00","12:30:00","15/11/2022"
"Ter","40","LG","Gestão Integrada das Operações","02031TP05","80","GC2","C6.10","11:00:00","12:30:00","08/11/2022"
"Ter","40","LG","Gestão Integrada das Operações","02031TP05","80","GC2","C6.10","11:00:00","12:30:00","25/10/2022"
"Ter","40","LG","Gestão Integrada das Operações","02031TP05","80","GC2","C6.10","11:00:00","12:30:00","04/10/2022"
"Ter","40","LG","Gestão Integrada das Operações","02031TP05","80","GC2","C6.10","11:00:00","12:30:00","27/09/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","60","GC2","C6.01","11:00:00","12:30:00","24/11/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","60","GC2","C6.01","11:00:00","12:30:00","17/11/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","60","GC2","C6.01","11:00:00","12:30:00","10/11/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","60","GC2","C6.01","11:00:00","12:30:00","03/11/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","60","GC2","B2.02","11:00:00","12:30:00","27/10/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","52","GC2","B2.01","11:00:00","12:30:00","20/10/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","52","GC2","B2.01","11:00:00","12:30:00","06/10/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","52","GC2","B2.01","11:00:00","12:30:00","29/09/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","70","GC2","Auditório C1.03","11:00:00","12:30:00","22/09/2022"
"Qui","40","LG","Gestão Integrada das Operações","02031TP05","58","GC2","C5.08","11:00:00","12:30:00","15/09/2022"
"Qui","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","24/11/2022"
"Qui","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","24/11/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","06/12/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","22/11/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","15/11/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","08/11/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","25/10/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","18/10/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","04/10/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","27/09/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","20/09/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","11:00:00","12:30:00","13/09/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","06/12/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","22/11/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","15/11/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","08/11/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","25/10/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","18/10/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","04/10/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","27/09/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","20/09/2022"
"Ter","47","LGRH","Avaliação de Desempenho","ADesTP01","68","GRHB1","C4.07","09:30:00","11:00:00","13/09/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","28/11/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","21/11/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","14/11/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","07/11/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","31/10/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","24/10/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","17/10/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","10/10/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","03/10/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","26/09/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","19/09/2022"
"Seg","21","LIGE, LIGE-PL","Marketing para as Tecnologias","01769T02","46","IGE-PL-C2, IGE-PL-C1","C4.02","21:00:00","22:30:00","12/09/2022"
"Seg","115","LG","Macroeconomia","L0236T04","120","GB3, GB2, GB1","Auditório 1","09:30:00","11:00:00","28/11/2022"
"Seg","115","LG","Macroeconomia","L0236T04","120","GB3, GB2, GB1","Auditório 1","09:30:00","11:00:00","21/11/2022"
"Seg","115","LG","Macroeconomia","L0236T04","120","GB3, GB2, GB1","Auditório 1","09:30:00","11:00:00","14/11/2022"
"Seg","115","LG","Macroeconomia","L0236T04","120","GB3, GB2, GB1","Auditório 1","09:30:00","11:00:00","07/11/2022"
"Seg","115","LG","Macroeconomia","L0236T04","120","GB3, GB2, GB1","Auditório 1","09:30:00","11:00:00","31/10/2022"
